GEOID10,POP100_RE,HU100_RE,TAZ
250277451001011,59,21,2397
250277451001000,0,0,2397
250277441021000,36,15,2370
250277441021007,4,1,2370
250277441021001,180,62,2370
250277441022038,0,0,2369
250277441022034,24,5,2369
250277441022016,48,19,2369
250277441022028,115,42,2369
250277441014017,245,117,2371
250277441022021,70,25,2369
250277441021009,15,8,2370
250277441022027,67,31,2369
250277441021016,92,29,2370
250277444002012,42,14,2372
250277441013009,15,6,2371
250277441014008,53,22,2371
250277441013007,39,14,2371
250277441021017,100,38,2370
250277441021014,25,9,2370
250277441013003,42,12,2371
250277441013004,19,7,2371
250277441013012,16,6,2371
250277441013008,209,83,2371
250277441014010,58,21,2371
250277441013013,40,16,2371
250277441013011,40,14,2371
250277441013006,195,61,2371
250277441013005,68,19,2371
250277441014009,67,22,2371
250277441013010,42,14,2371
250277441014007,68,22,2371
250277441013014,47,19,2371
250277441021013,90,33,2370
250277441021018,17,6,2370
250277441014012,80,27,2371
250277441014006,57,23,2371
250277441021011,568,234,2370
250277441014011,49,20,2371
250277441013015,108,40,2371
250277441021015,27,20,2370
250277441013002,32,10,2371
250277441013001,114,43,2371
250056111021004,15,5,2449
250056112022022,8,3,2447
250056112022029,0,0,2447
250056102034032,2,1,2429
250056112022037,16,9,2447
250056112022042,38,13,2447
250056112022020,49,23,2447
250056111021020,34,12,2448
250056112022005,5,2,2447
250056112022007,7,5,2447
250056112022048,0,0,2448
250056112023015,0,0,2452
250056102034028,56,21,2429
250056111021005,65,24,2449
250056112023014,83,34,2452
250056112022004,41,14,2447
250056111021021,0,0,2452
250056111021039,7,4,2452
250056112023021,0,0,2447
250056112022021,4,3,2447
250056112022028,0,0,2447
250056112023024,0,0,2452
250056112022006,16,9,2447
250056112023023,0,0,2452
250056111021002,208,66,2449
250056112023022,15,5,2452
250056111012031,10,5,2449
250056111021029,0,0,2452
250056111021030,28,7,2452
250056111021038,0,0,2448
250056111021025,0,0,2448
250056111021027,199,91,2452
250056111021028,0,0,2452
250056111021019,201,79,2448
250056111021007,0,0,2449
250056111022010,0,0,2448
250056111021015,0,0,2448
250056111021024,48,12,2448
250056111021022,0,0,2448
250056111021012,12,4,2448
250056111021010,0,0,2449
250056111021026,9,6,2448
250056111021013,311,50,2448
250056111021040,0,0,2452
250056111021023,1209,0,2448
250056111021014,16,8,2448
250056111021003,0,0,2448
250056111021001,10,3,2449
250056111022039,79,28,2450
250056111022005,55,18,2449
250056111022028,73,23,2450
250056131003069,0,0,2574
250056111022055,0,0,2449
250056131003073,0,0,2574
250056131003097,0,0,2578
250056131003074,0,0,2574
250056133003003,0,0,2579
250056131003027,0,0,2574
250056111021000,38,16,2449
250056111021011,26,13,2449
250056111022043,6,2,2449
250056133003005,0,0,2579
250056131003099,0,0,2574
250056131003026,0,0,2574
250056131003072,0,0,2574
250056111022027,0,0,2451
250056111022003,0,0,2449
250056111022006,0,0,2451
250056111022041,0,0,2449
250056111012068,8,0,2449
250056111022015,0,0,2451
250056131003070,0,0,2574
250056111012062,5,2,2449
250056111022046,99,53,2449
250056111022004,23,8,2449
250056111022000,75,27,2449
250056133003007,0,0,2579
250056111022045,2,1,2449
250056133003001,0,0,2579
250056131003025,0,0,2574
250056131003078,0,0,2574
250056111012061,266,190,2449
250056111022002,115,43,2449
250056111022001,17,5,2449
250056111022042,0,0,2449
250056111021006,126,41,2449
250056111022033,4,1,2450
250056111022052,0,0,2449
250056111022025,122,41,2450
250056111022056,0,0,2449
250056131003019,0,0,2574
250056131003094,0,0,2574
250056131003103,0,0,2574
250056111012064,0,0,2449
250056131003098,0,0,2574
250056111022040,0,0,2449
250056111021008,42,10,2449
250056111022007,0,0,2451
250056131003028,0,0,2574
250056131003068,0,0,2577
250056131003075,0,0,2574
250056111022044,20,9,2449
250056111022053,0,0,2449
250056131003071,0,0,2574
250056111022024,0,0,2449
250056111022008,243,61,2451
250056111022026,0,0,2450
250056111022016,2,3,2451
250056131003095,0,0,2574
250173271011014,126,33,2229
250173271011026,0,0,2229
250173271011025,0,0,2229
250173271011006,123,39,2229
250173271011001,262,78,2229
250173271022009,0,0,2230
250173271023000,0,0,2231
250173271011035,103,37,2229
250173271011002,39,9,2229
250173271023001,2,1,2231
250173271011003,0,0,2229
250173271011027,13,5,2229
250173271023020,0,0,2229
250173271023002,0,0,2229
250173271011037,0,0,2229
250173271011009,129,38,2229
250173271011007,57,16,2229
250173271022007,0,0,2231
250173271011008,15,4,2229
250173271011004,64,18,2229
250173271011013,401,134,2229
250173271011034,38,25,2229
250173271022006,0,0,2230
250173271021021,72,32,2230
250173271021012,45,18,2230
250173271022020,60,23,2230
250173271023033,10,5,2231
250173271023041,28,11,2231
250173271021015,95,45,2230
250173271022017,46,20,2230
250173271021009,0,0,2230
250173271023034,4,1,2231
250173271023043,30,15,2231
250173271021013,47,37,2230
250173271021018,0,0,2230
250173271022021,38,15,2230
250173271032023,11,10,2231
250173271021004,0,0,2230
250173271023039,0,0,2231
250173271021019,70,29,2230
250173271021024,30,13,2230
250173271022023,9,5,2230
250173271022022,29,9,2230
250173271021014,82,36,2230
250173271022008,31,11,2231
250173271021007,0,0,2230
250173271023032,47,16,2231
250173271021010,0,0,2230
250173271021006,0,0,2230
250173271022018,123,60,2230
250173271022013,83,31,2230
250173271021008,0,0,2230
250173271021005,0,0,2230
250173271021026,0,0,2230
250173271023042,41,20,2231
250173271021017,0,0,2230
250173271021002,32,8,2230
250173271022019,67,35,2230
250173271023038,7,5,2231
250173271023040,0,0,2230
250173271021016,27,16,2230
250173271021011,5,2,2230
250173882003000,0,0,2234
250173882003033,62,29,2234
250173882003021,13,10,2234
250173882003105,0,0,2234
250173882003005,0,0,2234
250173882002073,38,13,2234
250173882002060,12,6,2235
250173882002068,58,23,2235
250173882002062,4,1,2234
250173882003030,68,29,2234
250173882003001,0,0,2234
250173882003051,0,0,2235
250173882003081,0,0,2234
250173882003104,0,0,2234
250173882003078,0,0,2234
250173882002063,37,14,2235
250173882003031,36,18,2234
250173882002078,206,88,2234
250173882003028,0,0,2234
250173882003097,44,20,2234
250173882003036,56,30,2234
250173882003014,0,0,2234
250173882003004,0,0,2234
250173882003015,0,0,2234
250173882002071,4,1,2235
250173882003019,0,0,2234
250173882003054,0,0,2235
250173882002075,51,17,2234
250173882003077,0,0,2234
250173882002084,0,0,2234
250173882002065,7,4,2235
250173882003010,14,13,2234
250173882002081,3,1,2234
250173882003006,0,0,2234
250173882003032,0,0,2234
250173882003009,0,0,2234
250173882003003,0,0,2234
250173882002070,8,5,2235
250173882003016,43,21,2234
250173882003022,52,16,2234
250173882003035,105,36,2234
250173882003045,0,0,2235
250173882003056,0,0,2235
250173882003094,0,0,2235
250173882003048,208,129,2235
250173882002059,17,5,2235
250173882003053,0,0,2235
250173882003079,0,0,2234
250173882003041,7,6,2234
250173882003066,60,29,2235
250173882003037,0,0,2234
250173882003049,10,5,2235
250173882003027,24,10,2234
250173882003102,1,1,2234
250173882003024,0,0,2234
250173882003025,73,35,2234
250173882003083,0,0,2234
250173882003095,18,7,2235
250173882003043,156,63,2235
250173882003063,54,20,2235
250173882003047,0,0,2235
250173882003034,12,9,2234
250173882002072,21,9,2234
250173882003029,0,0,2234
250173882003075,0,0,2235
250173882003098,0,0,2234
250173882003055,0,0,2235
250173882003011,0,0,2234
250173882003080,0,0,2234
250173882003013,0,0,2234
250173882002088,0,0,2234
250173882003101,0,0,2235
250173882003012,18,7,2234
250173882003002,0,0,2234
250173882003039,12,8,2235
250173882003059,40,20,2235
250173882002074,20,7,2234
250173882002061,6,3,2235
250173882003020,19,10,2234
250173882003008,0,0,2234
250173882003007,0,0,2234
250173882002079,11,9,2234
250173882003052,0,0,2235
250173882003058,25,14,2235
250173882003076,0,0,2234
250173882003023,54,20,2234
250173882002067,18,7,2235
250173882002069,27,10,2235
250173882003038,17,14,2235
250173882003042,21,16,2234
250173882003046,8,2,2235
250173882003064,34,12,2235
250173882002089,0,0,2234
250173882003057,0,0,2235
250173882003096,22,16,2234
250173882003026,0,0,2234
250173882003017,72,30,2234
250173882003082,0,0,2234
250173882003060,164,51,2235
250173882003018,0,0,2234
250173882003103,38,21,2234
250173882003040,32,14,2234
250173882003050,1,1,2235
250277614006034,0,0,2219
250277614006076,0,0,2219
250277614006064,0,0,2219
250277614006068,0,0,2219
250277614006069,0,0,2219
250277614006062,0,0,2219
250277614006086,0,0,2219
250277614006072,0,0,2219
250277614006133,0,0,2219
250277614006028,0,0,2219
250277614006060,0,0,2219
250277614006029,0,0,2219
250277614006055,0,0,2219
250277614006070,0,0,2219
250277614006033,0,0,2219
250277614006043,0,0,2219
250277614006058,0,0,2219
250277614006071,0,0,2219
250277614006059,0,0,2219
250277614006066,0,0,2219
250277614006032,0,0,2219
250277614006054,0,0,2219
250277614006031,0,0,2219
250277614006061,0,0,2219
250277614006067,0,0,2219
250277614006087,0,0,2219
250277614006057,0,0,2219
250277614006159,0,0,2219
250277614006127,0,0,2219
250277614006063,0,0,2219
250277614006134,0,0,2219
250277614006056,0,0,2219
250277614006065,0,0,2219
250277614006078,0,0,2219
250277614006132,0,0,2219
250173201031049,5,2,2301
250173201031020,90,31,2301
250173201031017,0,1,2301
250173201031021,0,0,2301
250173201042003,595,187,2301
250173201042015,95,37,2301
250173201042009,59,16,2301
250173201031016,94,24,2301
250277161005003,0,0,2247
250277161005000,357,151,2247
250277161005004,33,13,2247
250277161005007,20,8,2247
250277161005001,53,26,2247
250277424021012,0,0,2314
250277424021009,0,0,2314
250277424021010,0,0,2314
250277424021007,0,0,2314
250277424021006,1073,518,2314
250277424021011,0,0,2324
250277424021008,0,0,2314
250277424021025,0,0,2324
250277401012047,0,0,2305
250277401012037,0,0,2305
250277424021005,145,60,2314
250277401012038,56,27,2305
250277401012056,0,0,2305
250277401012049,0,0,2305
250277401012055,0,0,2305
250277401012041,0,0,2305
250277424021039,0,0,2314
250277424021004,0,0,2314
250277401012048,0,2,2305
250277424021024,0,0,2324
250277401012054,0,0,2305
250277401012051,0,0,2305
250277401012052,0,0,2305
250277401012035,0,0,2305
250277401012050,10,5,2305
250277401012040,30,15,2305
250277401012042,0,0,2305
250277401012053,0,0,2305
250277424021023,0,0,2324
250277401012043,0,0,2305
250277441013019,14,7,2371
250277441012027,0,0,2380
250277441013000,128,45,2371
250277441013022,32,11,2371
250277441013021,52,23,2371
250277441013017,59,25,2371
250277441012019,33,14,2380
250277441012007,4,1,2380
250277441013016,87,32,2371
250277441013018,13,6,2371
250277441012012,30,12,2380
250277444001000,64,24,2373
250277441012011,161,87,2380
250277441012009,0,0,2380
250277441013020,154,53,2371
250277441012026,0,0,2380
250277443004003,123,61,2372
250277444001010,49,19,2372
250277443004001,45,20,2372
250277444001005,26,10,2373
250277444002005,27,9,2372
250277443004002,90,35,2372
250277444002000,869,356,2372
250277444002001,86,39,2372
250277444002008,158,58,2372
250277444002010,47,17,2372
250277444002004,62,25,2372
250277443004006,38,15,2372
250277444002003,204,88,2372
250277444001003,143,61,2373
250277443004000,44,27,2372
250277444001016,51,33,2372
250277443004008,50,22,2375
250277443004004,171,87,2375
250277444001002,42,20,2373
250277444001009,46,21,2372
250277444001011,8,4,2372
250277444001014,10,4,2372
250277443004009,72,31,2375
250277444002009,12,4,2372
250277444001001,73,29,2373
250277444001012,12,5,2372
250277444002006,2,2,2372
250277444001015,119,50,2372
250277444002014,19,7,2372
250277444001013,56,22,2372
250277444001006,31,12,2373
250277444002007,28,10,2372
250277444002013,6,3,2372
250277444002002,39,16,2372
250277442002008,388,245,2374
250277442002005,88,37,2374
250277443001004,76,34,2373
250277443001011,133,55,2373
250277443001003,134,50,2373
250277443001018,30,14,2376
250277443001017,74,38,2376
250277444001007,237,104,2373
250277443001006,0,0,2373
250277442002004,15,7,2374
250277443001013,0,0,2373
250277442002010,91,43,2374
250277443001014,106,55,2376
250277442002012,75,34,2374
250277443001009,51,23,2373
250277443001002,33,14,2374
250277443001010,0,0,2373
250277444001004,163,67,2373
250277442002007,61,30,2374
250277443001012,0,0,2373
250277443001025,0,0,2373
250277443001019,1,1,2373
250277443001021,66,39,2376
250277443001008,34,21,2373
250277443001005,0,0,2373
250277443001020,76,39,2373
250277444001008,0,0,2373
250277442002006,57,26,2374
250277442002011,64,25,2374
250277442002009,24,10,2374
250277442002018,12,9,2374
250277443001000,54,19,2374
250277442002013,0,0,2374
250277442002017,0,0,2374
250277442002014,0,0,2374
250277442002016,0,0,2374
250277442002015,0,0,2374
250277442002003,13,5,2380
250277443001001,0,0,2374
250277443002000,8,2,2376
250277443003005,96,42,2377
250277444003018,12,6,2375
250277443004005,127,43,2375
250277444003001,97,40,2375
250277444003014,34,16,2375
250277442005003,39,16,2377
250277443004011,0,0,2375
250277444003013,21,9,2375
250277444003026,106,36,2375
250277444003004,0,0,2375
250277444003005,67,29,2375
250277443004007,104,42,2375
250277444003003,277,115,2377
250277443003003,78,38,2375
250277444003008,5,5,2375
250277444003012,0,0,2375
250277444003015,12,6,2375
250277444003007,11,4,2375
250277444003016,76,32,2375
250277444003000,100,34,2375
250277442005001,97,41,2377
250277444003011,0,0,2375
250277444003017,108,52,2375
250277451002000,9,2,2398
250277443004010,42,17,2375
250277443003004,57,23,2375
250277444003006,35,14,2375
250277443003002,87,46,2377
250277444003002,17,7,2375
250056112012007,0,0,2450
250056111022047,0,0,2450
250056112012043,12,6,2450
250056111022049,0,0,2450
250056133002002,424,143,2580
250056133002003,30,10,2580
250056112012009,3,1,2450
250056112012041,8,3,2450
250056112012049,1,2,2450
250056112012045,69,19,2450
250056112012019,0,0,2450
250056112012013,9,3,2455
250056112012025,144,65,2455
250056112012027,6,3,2455
250056112012050,0,0,2450
250056112012024,23,8,2450
250056111022051,0,0,2451
250056133002000,0,0,2579
250056112012004,0,0,2450
250056133003002,0,0,2579
250056112012052,3,1,2450
250056112012035,242,74,2450
250056112012037,266,80,2450
250056111022048,0,0,2450
250056111022022,0,0,2450
250056112012012,3,1,2450
250056112012047,0,0,2450
250056111022030,0,0,2450
250056133004004,561,189,2580
250056112012018,34,19,2450
250056112012042,5,2,2450
250056111022018,0,0,2451
250056111022023,29,13,2455
250056112012040,202,56,2450
250056133003013,45,14,2579
250056111022029,120,35,2450
250056112012051,53,18,2450
250056112012044,11,4,2450
250056112012006,0,0,2450
250056112012008,0,0,2450
250056111022050,0,0,2450
250056112012038,0,0,2450
250056133004001,12,4,2580
250056133002010,16,4,2580
250056133004003,184,64,2580
250056112012020,22,9,2455
250056111022032,35,9,2451
250056133003012,19,8,2579
250056112012010,45,18,2450
250056111022021,0,0,2450
250056112012000,0,0,2450
250056133002001,31,9,2580
250056133003024,0,0,2579
250056133004002,26,10,2580
250056133003023,0,0,2579
250056133004000,344,122,2580
250056112012034,4,2,2450
250056111022054,0,0,2450
250056112012011,71,30,2450
250056111022031,36,17,2450
250056112012023,47,14,2450
250056111022020,238,72,2451
250056112012039,7,2,2450
250056112012036,8,2,2450
250056112012005,34,10,2450
250056112012003,0,0,2450
250056112012001,0,0,2450
250056112012048,59,20,2450
250056111022014,223,68,2451
250056111022019,40,11,2451
250056112012046,0,0,2450
250056112012033,2,1,2455
250056133004006,127,37,2580
250056112012002,1,1,2450
250056111022017,34,9,2451
250056111022035,21,7,2453
250056111022013,8,3,2451
250056112011017,91,35,2455
250056111022009,27,9,2451
250056112011018,0,0,2455
250056111022037,0,0,2451
250056112023011,0,0,2452
250056111022012,0,0,2451
250056112012014,18,9,2455
250056111022011,473,260,2451
250056112023012,0,0,2452
250173882002090,0,0,2235
250173882003086,1454,0,2235
250173882003068,0,0,2235
250173882003099,0,0,2235
250173882003084,0,0,2235
250173882003071,0,0,2235
250173882002064,0,0,2235
250173882002066,0,0,2235
250173882003067,2,5,2235
250173882003088,0,0,2235
250173882003061,0,0,2235
250173882003085,0,0,2235
250173882003073,0,0,2235
250173882003074,0,0,2235
250173882003087,0,0,2235
250173882003100,0,0,2235
250173882003044,0,0,2235
250173882003070,0,0,2235
250173882003065,0,0,2235
250173882003092,0,0,2235
250173882003093,0,0,2235
250173882003091,0,0,2235
250173882003069,0,0,2235
250173882003090,0,0,2235
250173882003089,0,0,2235
250173882003062,4,1,2235
250173882003072,0,0,2235
250277131004003,0,0,2236
250277131004004,0,0,2236
250277131004008,0,0,2236
250277131004070,3,1,2236
250277131004120,0,0,2236
250277131004162,0,0,2236
250277131004035,0,0,2236
250277131004032,0,0,2236
250277131004086,0,0,2236
250277131004190,0,0,2236
250277131004237,0,0,2236
250277131004222,0,0,2236
250277131004232,0,0,2236
250277131001004,1,2,2236
250277131001007,40,15,2238
250277131001010,0,0,2238
250277131004140,0,0,2236
250277131004139,9,2,2236
250277131004171,0,0,2237
250277131004173,42,15,2237
250277131004009,74,24,2236
250277131004228,0,0,2236
250277131004235,0,0,2236
250277131001023,0,0,2237
250277131004252,3,1,2236
250277131004023,0,0,2236
250277131004062,0,0,2236
250277131004112,0,0,2236
250277131004118,0,0,2236
250277131004069,0,0,2236
250277131004079,0,0,2236
250277131004090,0,0,2236
250277131004091,0,0,2236
250277131004158,0,0,2236
250277131004221,0,0,2236
250277131004000,0,0,2236
250277131004242,0,0,2236
250277614006074,0,0,2219
250277614006177,0,0,2219
250277614006167,0,0,2219
250277131001006,19,10,2238
250277131004014,83,33,2236
250277131004013,0,0,2236
250277131004020,0,0,2236
250277131004055,40,15,2236
250277131004132,0,0,2236
250277131004130,0,0,2236
250277131004150,0,0,2236
250277131004111,0,0,2236
250277131004152,0,0,2236
250277131004163,0,0,2236
250277131004099,0,0,2236
250277131004260,0,0,2236
250277131004095,0,0,2236
250277131004085,0,0,2236
250277131004160,0,0,2236
250277131004261,0,0,2236
250277131004220,0,0,2236
250277131004194,0,0,2236
250277131004038,0,0,2236
250277131004149,0,0,2236
250277131004143,0,0,2236
250277131004078,0,0,2236
250277131004046,0,0,2236
250277131004030,0,0,2236
250277131004127,27,25,2236
250277131004026,0,0,2236
250277131004137,0,0,2236
250277131004203,0,0,2236
250277131004122,0,0,2236
250277131004165,0,0,2236
250277131004050,0,0,2236
250277131004246,0,0,2236
250277131001009,10,5,2238
250277131001028,2,1,2238
250277131004233,0,0,2236
250277131004138,0,0,2236
250277131004179,0,0,2236
250277131004128,0,0,2236
250277131004057,7,2,2236
250277131004206,0,0,2236
250277131004178,51,23,2237
250277131004188,0,0,2236
250277131004056,17,5,2236
250277131004129,0,0,2236
250277131004109,0,0,2236
250277131004164,0,0,2236
250277131004103,0,0,2236
250277131004027,21,10,2236
250277131004106,0,0,2236
250277131004104,0,0,2236
250277131004034,0,0,2236
250277131001082,17,7,2238
250277131001081,57,32,2238
250277131004007,43,17,2236
250277131004196,0,0,2236
250277131004141,0,0,2236
250277131004189,3,1,2236
250277131004193,0,0,2236
250277131004048,0,0,2236
250277131004239,0,0,2236
250277131004247,0,0,2236
250277131004153,0,0,2236
250277131004172,0,0,2237
250277131004012,124,50,2236
250277131004197,0,0,2236
250277131004097,0,0,2236
250277131004058,2,1,2236
250277131004029,0,0,2236
250277131004210,0,0,2236
250277131004217,0,0,2236
250277131004212,0,0,2236
250277131004211,0,0,2236
250277131004191,0,0,2236
250277131004238,0,0,2236
250277131004236,0,0,2236
250277131004250,0,0,2236
250277131004044,0,0,2236
250277131004059,0,0,2236
250277131004061,0,0,2236
250277131004253,0,0,2236
250277131004060,0,0,2236
250277131004117,0,0,2236
250277131004041,0,0,2236
250277131004101,0,0,2236
250277131004100,0,0,2236
250277131004072,0,0,2236
250277131004031,0,0,2236
250277131004074,0,0,2236
250277131004081,0,0,2236
250277131004133,0,0,2236
250277131004142,0,0,2236
250277131004195,0,0,2236
250277131004219,0,0,2236
250277131004218,0,0,2236
250277131004064,0,0,2236
250277131001019,0,0,2238
250277131004043,0,0,2236
250277131004249,0,0,2236
250277131004201,0,0,2236
250277131004216,0,0,2236
250277131004147,0,0,2236
250277131004241,0,0,2236
250277131004234,0,0,2236
250277131004229,0,0,2236
250277131004230,0,0,2236
250277131004205,0,0,2236
250277614006200,0,0,2219
250277131004065,0,1,2236
250277614006077,0,0,2219
250277131004005,37,14,2236
250277131004040,0,0,2236
250277131004108,0,0,2236
250277131004151,0,0,2236
250277131004096,0,0,2236
250277131004248,0,0,2236
250277131004073,0,0,2236
250277131004077,0,0,2236
250277131004089,0,0,2236
250277131004223,0,0,2236
250277131004113,0,0,2236
250277131001005,79,29,2236
250277131004207,0,0,2236
250277131004082,0,0,2236
250277131004071,0,0,2236
250277131001002,0,0,2236
250277131004016,153,64,2236
250277131004006,0,0,2236
250277131004063,63,38,2236
250277131004166,0,0,2236
250277131004214,0,0,2236
250277131004204,0,0,2236
250277131004015,0,0,2236
250277131004039,21,10,2236
250277131004028,0,0,2236
250277131004025,0,0,2236
250277131004098,0,0,2236
250277131004202,0,0,2236
250277131004088,0,0,2236
250277131004080,0,0,2236
250277131004145,0,0,2236
250277131004131,0,0,2236
250277131004037,0,0,2236
250277131001015,4,1,2238
250277131001003,0,0,2236
250277131004054,18,4,2236
250277131004049,132,47,2236
250277131004174,0,0,2237
250277131004177,3,1,2237
250277131004187,0,0,2237
250277131001018,19,13,2238
250277131004148,0,0,2236
250277131004199,0,0,2236
250277131004200,0,0,2236
250277131004001,1259,0,2236
250277131001016,0,0,2238
250277131004047,0,0,2236
250277131004251,0,0,2236
250277131004126,5,1,2236
250277131004240,0,0,2236
250277131004135,0,0,2236
250277131004144,0,0,2236
250277131004021,0,0,2236
250277614006182,0,0,2219
250277614006149,0,0,2219
250277614006147,0,0,2219
250277614006152,0,0,2219
250277131004011,0,0,2236
250277131004010,2,1,2236
250277131004022,0,0,2236
250277131004094,0,0,2236
250277131004180,0,0,2236
250277131004154,0,0,2236
250277131004226,0,0,2236
250277131004245,0,0,2236
250277131001033,2,1,2238
250277131004125,20,8,2236
250277131004170,256,70,2237
250277131004254,323,130,2237
250277131001017,0,0,2238
250277131004045,0,0,2236
250277131004018,0,0,2236
250277131004115,0,0,2236
250277131004121,0,0,2236
250277614006201,0,0,2219
250277614006073,0,0,2219
250277614006153,0,0,2219
250277614006148,0,0,2219
250277614006198,0,0,2236
250277614001038,0,0,2236
250277614006075,0,0,2219
250277614006150,0,0,2219
250277614006151,0,0,2219
250277131004198,0,0,2236
250277131004209,0,0,2236
250277131004123,0,0,2236
250277131004053,0,0,2236
250277131004052,11,3,2236
250277131004124,0,0,2236
250277131004083,0,0,2236
250277131004017,0,0,2236
250277131004136,0,0,2236
250277131004051,0,0,2236
250277131004042,0,0,2236
250277131004116,0,0,2236
250277131004119,0,0,2236
250277131004169,0,0,2236
250277131004084,0,0,2236
250277131004155,0,0,2236
250277131004244,0,0,2236
250277131004213,0,0,2236
250277131004176,0,0,2237
250277131004024,0,0,2236
250277131004002,0,0,2236
250277131004114,11,8,2236
250277131004075,0,0,2236
250277131004102,0,0,2236
250277131004167,0,0,2236
250277131004105,0,0,2236
250277131004087,0,0,2236
250277131004092,0,0,2236
250277131004093,0,0,2236
250277131004076,0,0,2236
250277131004033,0,0,2236
250277131004134,0,0,2236
250277131004161,0,0,2236
250277131004146,0,0,2236
250277131004215,0,0,2236
250277131004019,15,11,2236
250277131004175,138,39,2237
250277131004066,0,0,2236
250277131004068,72,33,2236
250277131004110,0,0,2236
250277131004107,0,0,2236
250277131004157,0,0,2236
250277131004192,0,0,2236
250277131004067,15,10,2236
250277131004208,0,0,2236
250277131004168,0,0,2236
250277131004036,0,0,2236
250277131001011,52,8,2238
250277131004156,0,0,2236
250277131001000,0,0,2236
250277131004159,0,0,2236
250277131004224,0,0,2236
250277131004227,0,0,2236
250277131004243,0,0,2236
250277131004225,0,0,2236
250277131004231,0,0,2236
250277131001008,31,13,2238
250277131004186,0,0,2237
250277131001021,174,48,2237
250277131004183,0,0,2237
250277131004184,0,0,2237
250277131004258,2,2,2239
250277131004257,0,0,2239
250277131001020,0,0,2237
250277131004256,14,5,2239
250277131004182,0,0,2237
250277131004255,50,16,2237
250277131004185,0,0,2237
250277131004181,0,0,2237
250277131001014,210,68,2238
250277401021044,64,27,2311
250277401013030,0,0,2310
250277401013017,0,0,2310
250277401013032,0,0,2310
250277402001027,0,0,2309
250277402003000,67,40,2309
250277401021057,21,5,2311
250277402001044,0,0,2309
250277401013049,0,0,2309
250277402001012,34,18,2309
250277401021042,268,93,2311
250277402003003,1,1,2309
250277402001023,0,0,2309
250277402001024,0,0,2309
250277401013018,39,13,2310
250277401013024,0,0,2310
250277401013048,206,70,2309
250277401021045,47,16,2311
250277401021043,150,54,2311
250277401021052,5,3,2311
250277402001022,0,0,2309
250277402003001,24,7,2309
250277401013025,0,0,2310
250277401013026,0,0,2309
250173214001085,0,0,2258
250277401021007,0,0,2310
250277401021022,95,29,2311
250277401021033,122,53,2311
250277401013031,0,0,2310
250277401021029,0,0,2311
250277401021037,111,65,2311
250277401021003,0,0,2311
250277401013038,47,22,2310
250277401021002,0,0,2311
250277401013027,15,5,2310
250277401021019,0,0,2310
250277401021004,0,0,2310
250277401021009,0,0,2310
250277401013006,0,0,2310
250277401021008,0,0,2310
250277401021020,252,84,2311
250277401021056,62,23,2311
250277401021038,10,4,2311
250277401021039,5,2,2311
250277401013016,0,0,2310
250277401021012,0,0,2311
250277401021035,8,3,2311
250277401013004,97,29,2310
250277401021016,251,77,2310
250277401013040,0,0,2310
250277401021013,13,3,2311
250277401013001,0,0,2310
250277401013033,60,24,2310
250277401013037,42,18,2310
250277401021034,0,0,2311
250277401013011,0,0,2310
250277401013021,5,1,2310
250277401013010,272,92,2310
250277401013022,13,4,2310
250277401013013,20,8,2310
250277401012013,0,0,2310
250277401012012,23,6,2310
250277401021024,0,0,2311
250277401013045,0,0,2310
250277401021021,53,19,2311
250277401021017,0,0,2310
250277401021032,0,0,2311
250277401013046,0,0,2310
250277401021005,0,0,2310
250277401021006,0,0,2310
250277401021025,0,0,2311
250277401013023,2,1,2310
250277401013034,66,23,2310
250277401013051,0,0,2310
250277401013019,0,0,2310
250277401021040,36,21,2313
250277401021023,0,0,2311
250277401013015,188,62,2310
250277401021031,0,0,2311
250277401013039,0,0,2310
250277401013007,47,20,2310
250277401021018,16,4,2310
250277401021030,0,0,2311
250277401021036,85,28,2311
250277401013020,0,0,2310
250277401021001,0,0,2310
250277401021026,199,69,2311
250277401013036,93,27,2310
250277401013050,0,0,2310
250277401021015,81,25,2310
250277401021014,0,0,2310
250277401021000,0,0,2310
250277401013035,74,22,2310
250277443002002,171,69,2376
250277443002001,59,31,2376
250277443001016,18,9,2376
250277443002020,72,31,2376
250277443002021,78,33,2376
250277443003008,37,19,2378
250277443002024,0,0,2376
250277443001023,17,12,2376
250277443001015,107,48,2376
250277442005000,41,17,2377
250277442004039,133,56,2378
250277443002018,29,14,2376
250277443002015,26,11,2376
250277443002023,39,15,2376
250277443001024,0,0,2376
250277443002011,28,8,2376
250277443002007,89,33,2376
250277442003141,24,7,2376
250277442004024,0,0,2376
250277442001018,0,0,2384
250277443002016,122,58,2376
250277443001022,0,0,2376
250277443002012,39,12,2376
250277443002019,66,28,2376
250277443001007,0,0,2376
250277443002009,2,1,2376
250277442004022,0,0,2384
250277443002004,0,0,2384
250277442004018,0,0,2376
250277443002008,72,34,2376
250277443003000,140,53,2376
250277443002013,38,15,2376
250277443002005,9,3,2376
250277442004023,6,6,2376
250277442004011,23,11,2376
250277443002006,0,0,2376
250277443003006,60,30,2376
250277443003007,130,51,2376
250277443002014,64,27,2376
250277443002017,6,7,2376
250277443002003,0,0,2376
250277443003001,120,50,2376
250277443002025,0,0,2376
250277442003140,67,30,2384
250277442004040,118,53,2378
250277442003144,40,25,2384
250277442003142,15,4,2376
250277442004020,25,8,2376
250277442005004,62,24,2377
250277443002022,42,17,2376
250277443002010,58,26,2376
